,ID,Jahr,Monat,Gastro_Id,Umsatz in millionen, TMK,Jahr_Monat
2392,2623,2013,11,WZ08-56,96.7,4.9,2013-11
2393,2624,2013,11,WZ08-561,95.7,4.9,2013-11
2394,2625,2013,11,WZ08-562,98.4,4.9,2013-11
2395,2626,2013,11,WZ08-563,99.7,4.9,2013-11
2396,2627,2013,11,WZ08-561-01,96.2,4.9,2013-11
2397,2628,2013,11,WZ08-55-01,93.9,4.9,2013-11
2398,2629,2013,12,WZ08-55,88.7,4.5,2013-12
2399,2630,2013,12,WZ08-551,90.9,4.5,2013-12
2400,2631,2013,12,WZ08-552,65.9,4.5,2013-12
2401,2632,2013,12,WZ08-553,38.8,4.5,2013-12
2402,2633,2013,12,WZ08-559,95.1,4.5,2013-12
2403,2634,2013,12,WZ08-56,105.9,4.5,2013-12
2404,2635,2013,12,WZ08-561,108.1,4.5,2013-12
2405,2636,2013,12,WZ08-562,94.6,4.5,2013-12
2406,2637,2013,12,WZ08-563,118.3,4.5,2013-12
2407,2638,2013,12,WZ08-561-01,109.2,4.5,2013-12
2408,2639,2013,12,WZ08-55-01,99.2,4.5,2013-12
2409,2640,2014,1,WZ08-55,74.4,4.2,2014-1
2410,2641,2014,1,WZ08-551,74.8,4.2,2014-1
2411,2642,2014,1,WZ08-552,55.9,4.2,2014-1
2412,2643,2014,1,WZ08-553,105.9,4.2,2014-1
2413,2644,2014,1,WZ08-559,101.4,4.2,2014-1
2414,2645,2014,1,WZ08-56,85.5,4.2,2014-1
2415,2646,2014,1,WZ08-561,85.2,4.2,2014-1
2416,2647,2014,1,WZ08-562,86.5,4.2,2014-1
2417,2648,2014,1,WZ08-563,85.5,4.2,2014-1
2418,2649,2014,1,WZ08-561-01,85.2,4.2,2014-1
2419,2650,2014,1,WZ08-55-01,81.2,4.2,2014-1
2420,2651,2014,2,WZ08-55,75.2,5.95,2014-2
2421,2652,2014,2,WZ08-551,76.2,5.95,2014-2
2422,2653,2014,2,WZ08-552,62.3,5.95,2014-2
2423,2654,2014,2,WZ08-553,54.0,5.95,2014-2
2424,2655,2014,2,WZ08-559,93.1,5.95,2014-2
2425,2656,2014,2,WZ08-56,84.7,5.95,2014-2
2426,2657,2014,2,WZ08-561,82.8,5.95,2014-2
2427,2658,2014,2,WZ08-562,90.7,5.95,2014-2
2428,2659,2014,2,WZ08-563,85.1,5.95,2014-2
2429,2660,2014,2,WZ08-561-01,83.1,5.95,2014-2
2430,2661,2014,2,WZ08-55-01,81.0,5.95,2014-2
2431,2662,2014,3,WZ08-55,86.5,10.5,2014-3
2432,2663,2014,3,WZ08-551,87.8,10.5,2014-3
2433,2664,2014,3,WZ08-552,71.6,10.5,2014-3
2434,2665,2014,3,WZ08-553,67.1,10.5,2014-3
2435,2666,2014,3,WZ08-559,95.5,10.5,2014-3
2436,2667,2014,3,WZ08-56,96.4,10.5,2014-3
2437,2668,2014,3,WZ08-561,96.2,10.5,2014-3
2438,2669,2014,3,WZ08-562,96.7,10.5,2014-3
2439,2670,2014,3,WZ08-563,96.9,10.5,2014-3
2440,2671,2014,3,WZ08-561-01,96.3,10.5,2014-3
2441,2672,2014,3,WZ08-55-01,92.6,10.5,2014-3
2442,2673,2014,4,WZ08-55,90.6,13.45,2014-4
2443,2674,2014,4,WZ08-551,89.9,13.45,2014-4
2444,2675,2014,4,WZ08-552,96.0,13.45,2014-4
2445,2676,2014,4,WZ08-553,107.0,13.45,2014-4
2446,2677,2014,4,WZ08-559,100.3,13.45,2014-4
2447,2678,2014,4,WZ08-56,95.2,13.45,2014-4
2448,2679,2014,4,WZ08-561,96.2,13.45,2014-4
2449,2680,2014,4,WZ08-562,90.4,13.45,2014-4
2450,2681,2014,4,WZ08-563,99.7,13.45,2014-4
2451,2682,2014,4,WZ08-561-01,96.6,13.45,2014-4
2452,2683,2014,4,WZ08-55-01,93.4,13.45,2014-4
2453,2684,2014,5,WZ08-55,111.1,14.1,2014-5
2454,2685,2014,5,WZ08-551,111.8,14.1,2014-5
2455,2686,2014,5,WZ08-552,106.9,14.1,2014-5
2456,2687,2014,5,WZ08-553,90.4,14.1,2014-5
2457,2688,2014,5,WZ08-559,103.6,14.1,2014-5
2458,2689,2014,5,WZ08-56,105.2,14.1,2014-5
2459,2690,2014,5,WZ08-561,107.1,14.1,2014-5
2460,2691,2014,5,WZ08-562,97.0,14.1,2014-5
2461,2692,2014,5,WZ08-563,111.4,14.1,2014-5
2462,2693,2014,5,WZ08-561-01,107.7,14.1,2014-5
2463,2694,2014,5,WZ08-55-01,107.5,14.1,2014-5
2464,2695,2014,6,WZ08-55,106.8,18.15,2014-6
2465,2696,2014,6,WZ08-551,105.5,18.15,2014-6
2466,2697,2014,6,WZ08-552,118.8,18.15,2014-6
2467,2698,2014,6,WZ08-553,141.8,18.15,2014-6
2468,2699,2014,6,WZ08-559,101.1,18.15,2014-6
2469,2700,2014,6,WZ08-56,101.8,18.15,2014-6
2470,2701,2014,6,WZ08-561,102.6,18.15,2014-6
2471,2702,2014,6,WZ08-562,97.5,18.15,2014-6
2472,2703,2014,6,WZ08-563,106.6,18.15,2014-6
2473,2704,2014,6,WZ08-561-01,103.1,18.15,2014-6
2474,2705,2014,6,WZ08-55-01,103.7,18.15,2014-6
2475,2706,2014,7,WZ08-55,109.5,19.9,2014-7
2476,2707,2014,7,WZ08-551,106.7,19.9,2014-7
2477,2708,2014,7,WZ08-552,138.4,19.9,2014-7
2478,2709,2014,7,WZ08-553,177.1,19.9,2014-7
2479,2710,2014,7,WZ08-559,101.1,19.9,2014-7
2480,2711,2014,7,WZ08-56,106.3,19.9,2014-7
2481,2712,2014,7,WZ08-561,108.6,19.9,2014-7
2482,2713,2014,7,WZ08-562,99.2,19.9,2014-7
2483,2714,2014,7,WZ08-563,107.8,19.9,2014-7
2484,2715,2014,7,WZ08-561-01,108.5,19.9,2014-7
2485,2716,2014,7,WZ08-55-01,107.6,19.9,2014-7
2486,2717,2014,8,WZ08-55,113.8,17.2,2014-8
2487,2718,2014,8,WZ08-551,110.3,17.2,2014-8
2488,2719,2014,8,WZ08-552,150.8,17.2,2014-8
2489,2720,2014,8,WZ08-553,193.0,17.2,2014-8
2490,2721,2014,8,WZ08-559,91.6,17.2,2014-8
2491,2722,2014,8,WZ08-56,107.3,17.2,2014-8
2492,2723,2014,8,WZ08-561,112.3,17.2,2014-8
2493,2724,2014,8,WZ08-562,88.9,17.2,2014-8
2494,2725,2014,8,WZ08-563,116.4,17.2,2014-8
2495,2726,2014,8,WZ08-561-01,112.8,17.2,2014-8
2496,2727,2014,8,WZ08-55-01,109.9,17.2,2014-8
2497,2728,2014,9,WZ08-55,121.2,16.8,2014-9
2498,2729,2014,9,WZ08-551,121.8,16.8,2014-9
2499,2730,2014,9,WZ08-552,121.1,16.8,2014-9
2500,2731,2014,9,WZ08-553,103.1,16.8,2014-9
2501,2732,2014,9,WZ08-559,97.1,16.8,2014-9
2502,2733,2014,9,WZ08-56,104.5,16.8,2014-9
2503,2734,2014,9,WZ08-561,104.7,16.8,2014-9
2504,2735,2014,9,WZ08-562,102.2,16.8,2014-9
2505,2736,2014,9,WZ08-563,108.7,16.8,2014-9
2506,2737,2014,9,WZ08-561-01,105.2,16.8,2014-9
2507,2738,2014,9,WZ08-55-01,111.0,16.8,2014-9
2508,2739,2014,10,WZ08-55,112.2,14.1,2014-10
2509,2740,2014,10,WZ08-551,112.8,14.1,2014-10
2510,2741,2014,10,WZ08-552,113.7,14.1,2014-10
2511,2742,2014,10,WZ08-553,72.2,14.1,2014-10
2512,2743,2014,10,WZ08-559,106.0,14.1,2014-10
2513,2744,2014,10,WZ08-56,104.4,14.1,2014-10
2514,2745,2014,10,WZ08-561,104.3,14.1,2014-10
2515,2746,2014,10,WZ08-562,103.1,14.1,2014-10
2516,2747,2014,10,WZ08-563,109.0,14.1,2014-10
2517,2748,2014,10,WZ08-561-01,104.8,14.1,2014-10
2518,2749,2014,10,WZ08-55-01,107.4,14.1,2014-10
2519,2750,2014,11,WZ08-55,92.4,7.65,2014-11
2520,2751,2014,11,WZ08-551,94.7,7.65,2014-11
2521,2752,2014,11,WZ08-552,68.2,7.65,2014-11
2522,2753,2014,11,WZ08-553,41.0,7.65,2014-11
2523,2754,2014,11,WZ08-559,104.0,7.65,2014-11
2524,2755,2014,11,WZ08-56,97.1,7.65,2014-11
2525,2756,2014,11,WZ08-561,96.1,7.65,2014-11
2526,2757,2014,11,WZ08-562,100.2,7.65,2014-11
2527,2758,2014,11,WZ08-563,97.2,7.65,2014-11
2528,2759,2014,11,WZ08-561-01,96.2,7.65,2014-11
2529,2760,2014,11,WZ08-55-01,95.3,7.65,2014-11
2530,2761,2014,12,WZ08-55,90.4,4.1,2014-12
2531,2762,2014,12,WZ08-551,92.5,4.1,2014-12
2532,2763,2014,12,WZ08-552,70.3,4.1,2014-12
2533,2764,2014,12,WZ08-553,40.6,4.1,2014-12
2534,2765,2014,12,WZ08-559,97.7,4.1,2014-12
2535,2766,2014,12,WZ08-56,107.6,4.1,2014-12
2536,2767,2014,12,WZ08-561,109.3,4.1,2014-12
2537,2768,2014,12,WZ08-562,100.5,4.1,2014-12
2538,2769,2014,12,WZ08-563,113.3,4.1,2014-12
2539,2770,2014,12,WZ08-561-01,109.7,4.1,2014-12
2540,2771,2014,12,WZ08-55-01,101.0,4.1,2014-12
2541,2772,2015,1,WZ08-55,75.1,1.7,2015-1
2542,2773,2015,1,WZ08-551,75.2,1.7,2015-1
2543,2774,2015,1,WZ08-552,65.0,1.7,2015-1
2544,2775,2015,1,WZ08-553,99.8,1.7,2015-1
2545,2776,2015,1,WZ08-559,99.3,1.7,2015-1
2546,2777,2015,1,WZ08-56,85.1,1.7,2015-1
2547,2778,2015,1,WZ08-561,83.8,1.7,2015-1
2548,2779,2015,1,WZ08-562,89.1,1.7,2015-1
2549,2780,2015,1,WZ08-563,85.6,1.7,2015-1
2550,2781,2015,1,WZ08-561-01,84.0,1.7,2015-1
2551,2782,2015,1,WZ08-55-01,81.4,1.7,2015-1
2552,2783,2015,2,WZ08-55,78.0,1.6,2015-2
2553,2784,2015,2,WZ08-551,78.6,1.6,2015-2
2554,2785,2015,2,WZ08-552,71.6,1.6,2015-2
2555,2786,2015,2,WZ08-553,59.2,1.6,2015-2
2556,2787,2015,2,WZ08-559,90.8,1.6,2015-2
2557,2788,2015,2,WZ08-56,83.6,1.6,2015-2
2558,2789,2015,2,WZ08-561,81.7,1.6,2015-2
2559,2790,2015,2,WZ08-562,90.2,1.6,2015-2
2560,2791,2015,2,WZ08-563,81.5,1.6,2015-2
2561,2792,2015,2,WZ08-561-01,81.7,1.6,2015-2
2562,2793,2015,2,WZ08-55-01,81.5,1.6,2015-2
2563,2794,2015,3,WZ08-55,88.8,7.1,2015-3
2564,2795,2015,3,WZ08-551,89.4,7.1,2015-3
2565,2796,2015,3,WZ08-552,83.6,7.1,2015-3
2566,2797,2015,3,WZ08-553,70.4,7.1,2015-3
2567,2798,2015,3,WZ08-559,93.6,7.1,2015-3
2568,2799,2015,3,WZ08-56,92.9,7.1,2015-3
2569,2800,2015,3,WZ08-561,91.2,7.1,2015-3
2570,2801,2015,3,WZ08-562,99.4,7.1,2015-3
2571,2802,2015,3,WZ08-563,89.3,7.1,2015-3
2572,2803,2015,3,WZ08-561-01,91.0,7.1,2015-3
2573,2804,2015,3,WZ08-55-01,91.4,7.1,2015-3
2574,2805,2015,4,WZ08-55,91.9,12.2,2015-4
2575,2806,2015,4,WZ08-551,91.5,12.2,2015-4
2576,2807,2015,4,WZ08-552,96.3,12.2,2015-4
2577,2808,2015,4,WZ08-553,93.7,12.2,2015-4
2578,2809,2015,4,WZ08-559,96.6,12.2,2015-4
2579,2810,2015,4,WZ08-56,96.6,12.2,2015-4
2580,2811,2015,4,WZ08-561,96.8,12.2,2015-4
2581,2812,2015,4,WZ08-562,94.6,12.2,2015-4
2582,2813,2015,4,WZ08-563,99.8,12.2,2015-4
2583,2814,2015,4,WZ08-561-01,97.2,12.2,2015-4
2584,2815,2015,4,WZ08-55-01,94.8,12.2,2015-4
2585,2816,2015,5,WZ08-55,108.9,15.1,2015-5
2586,2817,2015,5,WZ08-551,108.8,15.1,2015-5
2587,2818,2015,5,WZ08-552,111.1,15.1,2015-5
2588,2819,2015,5,WZ08-553,110.6,15.1,2015-5
2589,2820,2015,5,WZ08-559,98.6,15.1,2015-5
2590,2821,2015,5,WZ08-56,106.3,15.1,2015-5
2591,2822,2015,5,WZ08-561,109.0,15.1,2015-5
2592,2823,2015,5,WZ08-562,96.8,15.1,2015-5
2593,2824,2015,5,WZ08-563,108.9,15.1,2015-5
2594,2825,2015,5,WZ08-561-01,109.0,15.1,2015-5
2595,2826,2015,5,WZ08-55-01,107.2,15.1,2015-5
2596,2827,2015,6,WZ08-55,112.5,19.450000000000003,2015-6
2597,2828,2015,6,WZ08-551,112.4,19.450000000000003,2015-6
2598,2829,2015,6,WZ08-552,113.4,19.450000000000003,2015-6
2599,2830,2015,6,WZ08-553,117.9,19.450000000000003,2015-6
2600,2831,2015,6,WZ08-559,105.6,19.450000000000003,2015-6
2601,2832,2015,6,WZ08-56,104.2,19.450000000000003,2015-6
2602,2833,2015,6,WZ08-561,104.1,19.450000000000003,2015-6
2603,2834,2015,6,WZ08-562,105.8,19.450000000000003,2015-6
2604,2835,2015,6,WZ08-563,100.7,19.450000000000003,2015-6
2605,2836,2015,6,WZ08-561-01,103.7,19.450000000000003,2015-6
2606,2837,2015,6,WZ08-55-01,107.3,19.450000000000003,2015-6
2607,2838,2015,7,WZ08-55,112.6,24.0,2015-7
2608,2839,2015,7,WZ08-551,109.6,24.0,2015-7
2609,2840,2015,7,WZ08-552,139.7,24.0,2015-7
2610,2841,2015,7,WZ08-553,180.7,24.0,2015-7
2611,2842,2015,7,WZ08-559,103.0,24.0,2015-7
2612,2843,2015,7,WZ08-56,109.1,24.0,2015-7
2613,2844,2015,7,WZ08-561,111.4,24.0,2015-7
2614,2845,2015,7,WZ08-562,103.7,24.0,2015-7
2615,2846,2015,7,WZ08-563,104.0,24.0,2015-7
2616,2847,2015,7,WZ08-561-01,110.6,24.0,2015-7
2617,2848,2015,7,WZ08-55-01,110.4,24.0,2015-7
2618,2849,2015,8,WZ08-55,115.3,21.5,2015-8
2619,2850,2015,8,WZ08-551,112.3,21.5,2015-8
2620,2851,2015,8,WZ08-552,140.1,21.5,2015-8
2621,2852,2015,8,WZ08-553,201.6,21.5,2015-8
2622,2853,2015,8,WZ08-559,93.8,21.5,2015-8
2623,2854,2015,8,WZ08-56,109.0,21.5,2015-8
2624,2855,2015,8,WZ08-561,113.3,21.5,2015-8
2625,2856,2015,8,WZ08-562,93.1,21.5,2015-8
2626,2857,2015,8,WZ08-563,115.2,21.5,2015-8
2627,2858,2015,8,WZ08-561-01,113.5,21.5,2015-8
2628,2859,2015,8,WZ08-55-01,111.3,21.5,2015-8
2629,2860,2015,9,WZ08-55,119.3,14.45,2015-9
2630,2861,2015,9,WZ08-551,119.9,14.45,2015-9
2631,2862,2015,9,WZ08-552,115.1,14.45,2015-9
2632,2863,2015,9,WZ08-553,110.1,14.45,2015-9
2633,2864,2015,9,WZ08-559,99.7,14.45,2015-9
2634,2865,2015,9,WZ08-56,104.6,14.45,2015-9
2635,2866,2015,9,WZ08-561,103.9,14.45,2015-9
2636,2867,2015,9,WZ08-562,107.7,14.45,2015-9
2637,2868,2015,9,WZ08-563,102.8,14.45,2015-9
2638,2869,2015,9,WZ08-561-01,103.7,14.45,2015-9
2639,2870,2015,9,WZ08-55-01,110.1,14.45,2015-9
2640,2871,2015,10,WZ08-55,113.3,10.0,2015-10
2641,2872,2015,10,WZ08-551,113.6,10.0,2015-10
2642,2873,2015,10,WZ08-552,117.3,10.0,2015-10
2643,2874,2015,10,WZ08-553,75.0,10.0,2015-10
2644,2875,2015,10,WZ08-559,108.3,10.0,2015-10
2645,2876,2015,10,WZ08-56,104.4,10.0,2015-10
2646,2877,2015,10,WZ08-561,103.3,10.0,2015-10
2647,2878,2015,10,WZ08-562,107.3,10.0,2015-10
2648,2879,2015,10,WZ08-563,106.2,10.0,2015-10
2649,2880,2015,10,WZ08-561-01,103.6,10.0,2015-10
2650,2881,2015,10,WZ08-55-01,107.7,10.0,2015-10
2651,2882,2015,11,WZ08-55,92.9,9.55,2015-11
2652,2883,2015,11,WZ08-551,95.1,9.55,2015-11
2653,2884,2015,11,WZ08-552,71.4,9.55,2015-11
2654,2885,2015,11,WZ08-553,39.6,9.55,2015-11
2655,2886,2015,11,WZ08-559,110.2,9.55,2015-11
2656,2887,2015,11,WZ08-56,95.9,9.55,2015-11
2657,2888,2015,11,WZ08-561,93.4,9.55,2015-11
2658,2889,2015,11,WZ08-562,105.5,9.55,2015-11
2659,2890,2015,11,WZ08-563,91.4,9.55,2015-11
2660,2891,2015,11,WZ08-561-01,93.2,9.55,2015-11
2661,2892,2015,11,WZ08-55-01,94.8,9.55,2015-11
2662,2893,2015,12,WZ08-55,91.7,8.7,2015-12
2663,2894,2015,12,WZ08-551,93.6,8.7,2015-12
2664,2895,2015,12,WZ08-552,75.4,8.7,2015-12
2665,2896,2015,12,WZ08-553,41.5,8.7,2015-12
2666,2897,2015,12,WZ08-559,100.6,8.7,2015-12
2667,2898,2015,12,WZ08-56,108.4,8.7,2015-12
2668,2899,2015,12,WZ08-561,108.1,8.7,2015-12
2669,2900,2015,12,WZ08-562,106.8,8.7,2015-12
2670,2901,2015,12,WZ08-563,114.7,8.7,2015-12
2671,2902,2015,12,WZ08-561-01,108.8,8.7,2015-12
2672,2903,2015,12,WZ08-55-01,102.1,8.7,2015-12
2673,2904,2016,1,WZ08-55,76.6,4.9,2016-1
2674,2905,2016,1,WZ08-551,77.1,4.9,2016-1
2675,2906,2016,1,WZ08-552,60.3,4.9,2016-1
2676,2907,2016,1,WZ08-553,100.1,4.9,2016-1
2677,2908,2016,1,WZ08-559,106.2,4.9,2016-1
2678,2909,2016,1,WZ08-56,85.3,4.9,2016-1
2679,2910,2016,1,WZ08-561,83.2,4.9,2016-1
2680,2911,2016,1,WZ08-562,93.0,4.9,2016-1
2681,2912,2016,1,WZ08-563,82.9,4.9,2016-1
2682,2913,2016,1,WZ08-561-01,83.2,4.9,2016-1
2683,2914,2016,1,WZ08-55-01,82.1,4.9,2016-1
2684,2915,2016,2,WZ08-55,80.7,3.7,2016-2
2685,2916,2016,2,WZ08-551,82.2,3.7,2016-2
2686,2917,2016,2,WZ08-552,62.6,3.7,2016-2
2687,2918,2016,2,WZ08-553,59.5,3.7,2016-2
2688,2919,2016,2,WZ08-559,105.9,3.7,2016-2
2689,2920,2016,2,WZ08-56,85.7,3.7,2016-2
2690,2921,2016,2,WZ08-561,82.7,3.7,2016-2
2691,2922,2016,2,WZ08-562,96.3,3.7,2016-2
2692,2923,2016,2,WZ08-563,82.9,3.7,2016-2
2693,2924,2016,2,WZ08-561-01,82.7,3.7,2016-2
2694,2925,2016,2,WZ08-55-01,83.8,3.7,2016-2
2695,2926,2016,3,WZ08-55,91.7,4.9,2016-3
2696,2927,2016,3,WZ08-551,92.7,4.9,2016-3
2697,2928,2016,3,WZ08-552,77.5,4.9,2016-3
2698,2929,2016,3,WZ08-553,86.4,4.9,2016-3
2699,2930,2016,3,WZ08-559,107.9,4.9,2016-3
2700,2931,2016,3,WZ08-56,93.6,4.9,2016-3
2701,2932,2016,3,WZ08-561,92.1,4.9,2016-3
2702,2933,2016,3,WZ08-562,99.6,4.9,2016-3
2703,2934,2016,3,WZ08-563,90.7,4.9,2016-3
2704,2935,2016,3,WZ08-561-01,91.9,4.9,2016-3
2705,2936,2016,3,WZ08-55-01,92.9,4.9,2016-3
2706,2937,2016,4,WZ08-55,99.4,9.850000000000001,2016-4
2707,2938,2016,4,WZ08-551,100.4,9.850000000000001,2016-4
2708,2939,2016,4,WZ08-552,83.1,9.850000000000001,2016-4
2709,2940,2016,4,WZ08-553,96.5,9.850000000000001,2016-4
2710,2941,2016,4,WZ08-559,117.8,9.850000000000001,2016-4
2711,2942,2016,4,WZ08-56,98.5,9.850000000000001,2016-4
2712,2943,2016,4,WZ08-561,97.1,9.850000000000001,2016-4
2713,2944,2016,4,WZ08-562,102.7,9.850000000000001,2016-4
2714,2945,2016,4,WZ08-563,99.2,9.850000000000001,2016-4
2715,2946,2016,4,WZ08-561-01,97.3,9.850000000000001,2016-4
2716,2947,2016,4,WZ08-55-01,98.8,9.850000000000001,2016-4
2717,2948,2016,5,WZ08-55,108.6,14.7,2016-5
2718,2949,2016,5,WZ08-551,108.1,14.7,2016-5
2719,2950,2016,5,WZ08-552,109.4,14.7,2016-5
2720,2951,2016,5,WZ08-553,127.6,14.7,2016-5
2721,2952,2016,5,WZ08-559,112.6,14.7,2016-5
2722,2953,2016,5,WZ08-56,104.9,14.7,2016-5
2723,2954,2016,5,WZ08-561,106.6,14.7,2016-5
2724,2955,2016,5,WZ08-562,98.8,14.7,2016-5
2725,2956,2016,5,WZ08-563,105.7,14.7,2016-5
2726,2957,2016,5,WZ08-561-01,106.5,14.7,2016-5
2727,2958,2016,5,WZ08-55-01,106.2,14.7,2016-5
2728,2959,2016,6,WZ08-55,111.1,17.35,2016-6
2729,2960,2016,6,WZ08-551,111.2,17.35,2016-6
2730,2961,2016,6,WZ08-552,109.7,17.35,2016-6
2731,2962,2016,6,WZ08-553,112.5,17.35,2016-6
2732,2963,2016,6,WZ08-559,117.4,17.35,2016-6
2733,2964,2016,6,WZ08-56,102.8,17.35,2016-6
2734,2965,2016,6,WZ08-561,101.9,17.35,2016-6
2735,2966,2016,6,WZ08-562,108.3,17.35,2016-6
2736,2967,2016,6,WZ08-563,95.9,17.35,2016-6
2737,2968,2016,6,WZ08-561-01,101.3,17.35,2016-6
2738,2969,2016,6,WZ08-55-01,105.9,17.35,2016-6
2739,2970,2016,7,WZ08-55,115.2,21.0,2016-7
2740,2971,2016,7,WZ08-551,111.8,21.0,2016-7
2741,2972,2016,7,WZ08-552,140.2,21.0,2016-7
2742,2973,2016,7,WZ08-553,194.2,21.0,2016-7
2743,2974,2016,7,WZ08-559,111.4,21.0,2016-7
2744,2975,2016,7,WZ08-56,110.2,21.0,2016-7
2745,2976,2016,7,WZ08-561,113.9,21.0,2016-7
2746,2977,2016,7,WZ08-562,99.4,21.0,2016-7
2747,2978,2016,7,WZ08-563,107.3,21.0,2016-7
2748,2979,2016,7,WZ08-561-01,113.2,21.0,2016-7
2749,2980,2016,7,WZ08-55-01,112.1,21.0,2016-7
2750,2981,2016,8,WZ08-55,114.6,20.5,2016-8
2751,2982,2016,8,WZ08-551,110.8,20.5,2016-8
2752,2983,2016,8,WZ08-552,144.2,20.5,2016-8
2753,2984,2016,8,WZ08-553,202.7,20.5,2016-8
2754,2985,2016,8,WZ08-559,100.8,20.5,2016-8
2755,2986,2016,8,WZ08-56,106.4,20.5,2016-8
2756,2987,2016,8,WZ08-561,110.7,20.5,2016-8
2757,2988,2016,8,WZ08-562,93.2,20.5,2016-8
2758,2989,2016,8,WZ08-563,104.5,20.5,2016-8
2759,2990,2016,8,WZ08-561-01,110.1,20.5,2016-8
2760,2991,2016,8,WZ08-55-01,109.5,20.5,2016-8
2761,2992,2016,9,WZ08-55,125.6,18.4,2016-9
2762,2993,2016,9,WZ08-551,126.4,18.4,2016-9
2763,2994,2016,9,WZ08-552,119.7,18.4,2016-9
2764,2995,2016,9,WZ08-553,120.4,18.4,2016-9
2765,2996,2016,9,WZ08-559,107.2,18.4,2016-9
2766,2997,2016,9,WZ08-56,108.6,18.4,2016-9
2767,2998,2016,9,WZ08-561,108.0,18.4,2016-9
2768,2999,2016,9,WZ08-562,110.4,18.4,2016-9
2769,3000,2016,9,WZ08-563,108.1,18.4,2016-9
2770,3001,2016,9,WZ08-561-01,108.0,18.4,2016-9
2771,3002,2016,9,WZ08-55-01,114.9,18.4,2016-9
2772,3003,2016,10,WZ08-55,114.7,9.5,2016-10
2773,3004,2016,10,WZ08-551,115.7,9.5,2016-10
2774,3005,2016,10,WZ08-552,110.5,9.5,2016-10
2775,3006,2016,10,WZ08-553,75.7,9.5,2016-10
2776,3007,2016,10,WZ08-559,116.5,9.5,2016-10
2777,3008,2016,10,WZ08-56,103.8,9.5,2016-10
2778,3009,2016,10,WZ08-561,103.9,9.5,2016-10
2779,3010,2016,10,WZ08-562,102.0,9.5,2016-10
2780,3011,2016,10,WZ08-563,107.6,9.5,2016-10
2781,3012,2016,10,WZ08-561-01,104.3,9.5,2016-10
2782,3013,2016,10,WZ08-55-01,107.8,9.5,2016-10
2783,3014,2016,11,WZ08-55,93.2,6.25,2016-11
2784,3015,2016,11,WZ08-551,96.5,6.25,2016-11
2785,3016,2016,11,WZ08-552,60.8,6.25,2016-11
2786,3017,2016,11,WZ08-553,35.2,6.25,2016-11
2787,3018,2016,11,WZ08-559,120.6,6.25,2016-11
2788,3019,2016,11,WZ08-56,94.4,6.25,2016-11
2789,3020,2016,11,WZ08-561,91.4,6.25,2016-11
2790,3021,2016,11,WZ08-562,105.4,6.25,2016-11
2791,3022,2016,11,WZ08-563,89.9,6.25,2016-11
2792,3023,2016,11,WZ08-561-01,91.3,6.25,2016-11
2793,3024,2016,11,WZ08-55-01,93.9,6.25,2016-11
2794,3025,2016,12,WZ08-55,92.6,2.6,2016-12
2795,3026,2016,12,WZ08-551,95.9,2.6,2016-12
2796,3027,2016,12,WZ08-552,60.8,2.6,2016-12
2797,3028,2016,12,WZ08-553,39.0,2.6,2016-12
2798,3029,2016,12,WZ08-559,107.2,2.6,2016-12
2799,3030,2016,12,WZ08-56,107.6,2.6,2016-12
2800,3031,2016,12,WZ08-561,107.1,2.6,2016-12
2801,3032,2016,12,WZ08-562,106.6,2.6,2016-12
2802,3033,2016,12,WZ08-563,114.2,2.6,2016-12
2803,3034,2016,12,WZ08-561-01,107.8,2.6,2016-12
2804,3035,2016,12,WZ08-55-01,102.0,2.6,2016-12
2805,3036,2017,1,WZ08-55,78.4,-1.1,2017-1
2806,3037,2017,1,WZ08-551,79.1,-1.1,2017-1
2807,3038,2017,1,WZ08-552,55.5,-1.1,2017-1
2808,3039,2017,1,WZ08-553,115.3,-1.1,2017-1
2809,3040,2017,1,WZ08-559,109.0,-1.1,2017-1
2810,3041,2017,1,WZ08-56,85.0,-1.1,2017-1
2811,3042,2017,1,WZ08-561,83.1,-1.1,2017-1
2812,3043,2017,1,WZ08-562,93.2,-1.1,2017-1
2813,3044,2017,1,WZ08-563,79.2,-1.1,2017-1
2814,3045,2017,1,WZ08-561-01,82.7,-1.1,2017-1
2815,3046,2017,1,WZ08-55-01,82.6,-1.1,2017-1
2816,3047,2017,2,WZ08-55,79.1,4.9,2017-2
2817,3048,2017,2,WZ08-551,80.8,4.9,2017-2
2818,3049,2017,2,WZ08-552,60.1,4.9,2017-2
2819,3050,2017,2,WZ08-553,53.2,4.9,2017-2
2820,3051,2017,2,WZ08-559,102.5,4.9,2017-2
2821,3052,2017,2,WZ08-56,85.7,4.9,2017-2
2822,3053,2017,2,WZ08-561,83.5,4.9,2017-2
2823,3054,2017,2,WZ08-562,93.9,4.9,2017-2
2824,3055,2017,2,WZ08-563,84.0,4.9,2017-2
2825,3056,2017,2,WZ08-561-01,83.5,4.9,2017-2
2826,3057,2017,2,WZ08-55-01,83.3,4.9,2017-2
2827,3058,2017,3,WZ08-55,96.2,9.0,2017-3
2828,3059,2017,3,WZ08-551,98.2,9.0,2017-3
2829,3060,2017,3,WZ08-552,72.3,9.0,2017-3
2830,3061,2017,3,WZ08-553,77.1,9.0,2017-3
2831,3062,2017,3,WZ08-559,109.8,9.0,2017-3
2832,3063,2017,3,WZ08-56,98.2,9.0,2017-3
